EVENT_YEAR_MONTH,COUNT_OF_EVENTS,REPORTER,PARTNER,Commodity,NETWEIGHT,TRADEVALUEINUSD,TOTAL_SOLD_USD,PRODUCERPRICE,DISTANCE_COUNTRIES
202005,1323,Lithuania,Ukraine,Coal,700,652,456400.0,54.14830827,1136
202005,1323,Germany,Ukraine,CastIron,5647,18384,1.03814448E8,182.4,1743
202005,1323,Russian Federation,Ukraine,Gas,22881,102811,2.352418491E9,84.1,4663
202005,1323,Russian Federation,Ukraine,IronOre,97058680,6832825,6.63184975171E14,91.33333333,4663
202005,1323,Russian Federation,Ukraine,Coal,61040800,5986984,3.654502929472E14,54.14830827,4663
202005,1323,Russian Federation,Ukraine,Corn,35832,14137,5.06556984E8,143.9892438,4663
202005,1323,Russian Federation,Ukraine,Nickel,882,21429,1.8900378E7,150.6,4663
202005,1323,Russian Federation,Ukraine,StainlessSteel,4416,29951,1.32263616E8,99.0,4663
202005,1323,Russian Federation,Ukraine,CastIron,67693,114011,7.717746623E9,182.4,4663
202005,1323,Slovenia,Ukraine,Gas,21240,171488,3.64240512E9,84.1,1610
202005,1323,Belarus,Ukraine,Gas,37705,138700,5.2296835E9,84.1,791
202005,1323,Belarus,Ukraine,CastIron,210,400,84000.0,182.4,791
202005,1323,Belarus,Ukraine,Coal,8776100,489300,4.29414573E12,54.14830827,791
202005,1323,Belarus,Ukraine,Slag,1998430,99900,1.99643157E11,134.1,791
202005,1323,Georgia,Ukraine,Gas,12927,27303,3.52945881E8,84.1,1164
202005,1323,Finland,Ukraine,StainlessSteel,3,188,564.0,99.0,2232
202005,1323,India,Ukraine,StainlessSteel,3947,52135,2.05776845E8,99.0,7092
202012,463,Russian Federation,Ukraine,Steel,53000,24899,1.319647E9,234.2,4663
202012,463,Belarus,Russian Federation,Wheat,1902190,316800,6.02613792E11,217.3125429,4403
202012,463,Belarus,Russian Federation,Steel,44000,21000,9.24E8,234.2,4403
202012,463,United States of America,Russian Federation,Steel,144,10665,1535760.0,234.2,8909
202012,463,Dominican Rep.,Russian Federation,Steel,25056,450025,1.12758264E10,234.2,11075
202012,463,Belarus,Ukraine,Steel,4000,2100,8400000.0,234.2,791
202012,463,EU,Russian Federation,Steel,8850,162344,1.4367444E9,234.2,4927
202012,463,Germany,Ukraine,Wheat,10000,8275,8.275E7,217.3125429,1743
202012,463,Germany,Russian Federation,Wheat,10000,7843,7.843E7,217.3125429,5417
202012,463,EU,Ukraine,Wheat,10000,8275,8.275E7,217.3125429,803
202012,463,EU,Russian Federation,Wheat,30000,15510,4.653E8,217.3125429,4927
202012,463,Poland,Russian Federation,Steel,500,1991,995500.0,234.2,4961
202012,463,Lithuania,Russian Federation,Steel,3014,3559,1.0726826E7,234.2,4484
202012,463,Poland,Ukraine,Steel,1000,5655,5655000.0,234.2,1214
202012,463,Belarus,Ukraine,Wheat,2705530,519300,1.404981729E12,217.3125429,791
202012,463,Lithuania,Russian Federation,Wheat,20000,7664,1.5328E8,217.3125429,4484
202012,463,EU,Ukraine,Steel,3000,20628,6.1884E7,234.2,803
202012,463,Germany,Ukraine,Steel,2000,14847,2.9694E7,234.2,1743
202012,463,Germany,Russian Federation,Steel,5336,156747,8.36401992E8,234.2,5417
202012,463,Lithuania,Russian Federation,Aluminium,1,201,201.0,2014.671905,4484
202012,463,Netherlands,Russian Federation,Aluminium,83661,314979,2.6351458119E10,2014.671905,5555
202012,463,Norway,Russian Federation,CastIron,23032,105111,2.420916552E9,271.6,4727
202012,463,China,Russian Federation,Gas,478454,2751447,1.316440822938E12,153.9,2853
202012,463,China,Russian Federation,Aluminium,51626,250810,1.294831706E10,2014.671905,2853
202012,463,China,Russian Federation,StainlessSteel,2096420,11508876,2.412743782392E13,101.2,2853
202012,463,China,Russian Federation,CastIron,136097,227511,3.0963564567E10,271.6,2853
202012,463,Romania,Russian Federation,Gas,19418,70524,1.369435032E9,153.9,5177
202012,463,Thailand,Russian Federation,CastIron,625,2150,1343750.0,271.6,5085
202012,463,Thailand,Russian Federation,StainlessSteel,2592,11782,3.0538944E7,101.2,5085
202012,463,Vietnam,Russian Federation,StainlessSteel,12917,156244,2.018203748E9,101.2,5280
202012,463,Vietnam,Russian Federation,Gas,1667,12528,2.0884176E7,153.9,5280
202012,463,Azerbaijan,Russian Federation,CrudePetroleum,82942,24430,2.02627306E9,133.4,4492
202012,463,Azerbaijan,Russian Federation,StainlessSteel,57,169,9633.0,101.2,4492
202012,463,Germany,Russian Federation,Gas,775,26148,2.02647E7,153.9,5417
202012,463,Belgium,Russian Federation,StainlessSteel,1469,18347,2.6951743E7,101.2,5733
202012,463,Belarus,Russian Federation,Slag,2874550,102800,2.9550374E11,134.7,4403
202012,463,Belarus,Russian Federation,Barley,20000,11900,2.38E8,112.4613829,4403
202012,463,Belarus,Russian Federation,Aluminium,43099,73100,3.1505369E9,2014.671905,4403
202012,463,Belarus,Russian Federation,CastIron,98585,72200,7.117837E9,271.6,4403
202012,463,Belarus,Russian Federation,StainlessSteel,138288,261900,3.62176272E10,101.2,4403
202012,463,Belarus,Russian Federation,SunflowerOil,101,1000,101000.0,1432.385326,4403
202012,463,Belarus,Russian Federation,RapeseedOil,11111500,10256400,1.139639886E14,978.2745,4403
202012,463,Belarus,Russian Federation,Gas,1717390,7182500,1.2335153675E13,153.9,4403
202012,463,Lithuania,Russian Federation,CastIron,10206,112917,1.152430902E9,271.6,4484
202012,463,Lithuania,Russian Federation,StainlessSteel,10134,189162,1.916967708E9,101.2,4484
202012,463,Lithuania,Russian Federation,SunflowerOil,684,3162,2162808.0,1432.385326,4484
202012,463,Lithuania,Russian Federation,RapeseedOil,55,365,20075.0,978.2745,4484
202012,463,Georgia,Russian Federation,SunflowerOil,147,79,11613.0,1432.385326,4544
202012,463,Germany,Russian Federation,Nickel,1500,49056,7.3584E7,152.5,5417
202012,463,Brazil,Russian Federation,CastIron,6,262,1572.0,271.6,14442
202012,463,Brazil,Russian Federation,StainlessSteel,4391,50005,2.19571955E8,101.2,14442
202012,463,Ukraine,Russian Federation,Gas,78665,213646,1.680646259E10,153.9,4663
202012,463,Ukraine,Russian Federation,CastIron,139250,475537,6.621852725E10,271.6,4663
202012,463,Ukraine,Russian Federation,StainlessSteel,6882,4889,3.3646098E7,101.2,4663
202012,463,Ukraine,Russian Federation,SunflowerOil,45,68,3060.0,1432.385326,4663
202012,463,Australia,Russian Federation,StainlessSteel,1544,22092,3.4110048E7,101.2,9977
202012,463,Hungary,Russian Federation,StainlessSteel,709,12502,8863918.0,101.2,5342
202012,463,Romania,Russian Federation,CastIron,1607,16759,2.6931713E7,271.6,5177
202012,463,Sweden,Russian Federation,CastIron,247,1914,472758.0,271.6,4345
202012,463,Sweden,Russian Federation,StainlessSteel,71,1196,84916.0,101.2,4345
202012,463,Poland,Russian Federation,StainlessSteel,15013,217292,3.262204796E9,101.2,4961
202012,463,Poland,Russian Federation,CastIron,8500,30397,2.583745E8,271.6,4961
202012,463,Poland,Russian Federation,Gas,162065,859873,1.39355317745E11,153.9,4961
202012,463,Rep. of Moldova,Russian Federation,Gas,17572,103095,1.81158534E9,153.9,4883
202012,463,Czech Rep.,Russian Federation,CastIron,353,12880,4546640.0,271.6,5306
202012,463,Czech Rep.,Russian Federation,StainlessSteel,794,8149,6470306.0,101.2,5306
202012,463,Czech Rep.,Russian Federation,Gas,256910,1026200,2.63641042E11,153.9,5306
202012,463,Slovakia,Russian Federation,StainlessSteel,107,1022,109354.0,101.2,5204
202012,463,Italy,Russian Federation,CastIron,5791,56969,3.29907479E8,271.6,9398
202012,463,Italy,Russian Federation,StainlessSteel,11197,338220,3.78704934E9,101.2,9398
202012,463,Italy,Russian Federation,Corn,5000,5927,2.9635E7,199.1844175,9398
202012,463,Italy,Russian Federation,SunflowerOil,570,1734,988380.0,1432.385326,9398
202012,463,Italy,Russian Federation,Gas,161151,1439467,2.31971546517E11,153.9,9398
202012,463,Slovenia,Russian Federation,Gas,89155,627885,5.5979087175E10,153.9,5645
202012,463,Slovenia,Russian Federation,Corn,200,336,67200.0,199.1844175,5645
202012,463,Slovenia,Russian Federation,StainlessSteel,38,902,34276.0,101.2,5645
202012,463,Netherlands,Russian Federation,IronOre,2400,1724,4137600.0,153.0652174,5555
202012,463,Netherlands,Russian Federation,CastIron,13,493,6409.0,271.6,5555
202012,463,Netherlands,Russian Federation,StainlessSteel,314,7550,2370700.0,101.2,5555
202012,463,Netherlands,Russian Federation,RapeseedOil,42,286,12012.0,978.2745,5555
202012,463,Netherlands,Russian Federation,Barley,253665,617406,1.5661429299E11,112.4613829,5555
202012,463,India,Russian Federation,CastIron,29568,95280,2.81723904E9,271.6,4983
202012,463,India,Russian Federation,StainlessSteel,27407,392127,1.0747024689E10,101.2,4983
202012,463,Finland,Russian Federation,CastIron,97,68365,6631405.0,271.6,3922
202012,463,Finland,Russian Federation,Gas,24,1387,33288.0,153.9,3922
202012,463,Finland,Russian Federation,RapeseedOil,1,23584,23584.0,978.2745,3922
202012,463,Estonia,Russian Federation,CrudePetroleum,32,26,832.0,133.4,4180
202012,463,Estonia,Russian Federation,SunflowerOil,1167,1796,2095932.0,1432.385326,4180
202012,463,Estonia,Russian Federation,Nickel,11309,192770,2.18003593E9,152.5,4180
202012,463,Estonia,Russian Federation,CastIron,213,4746,1010898.0,271.6,4180
202012,463,Estonia,Russian Federation,StainlessSteel,2039,28698,5.8515222E7,101.2,4180
202012,463,Estonia,Russian Federation,Gas,118,2710,319780.0,153.9,4180
202012,463,Lithuania,Russian Federation,Gas,8226,89756,7.38332856E8,153.9,4484
202012,463,Spain,Russian Federation,Gas,79046,733706,5.7996524476E10,153.9,7015
202012,463,Germany,Russian Federation,SunflowerOil,1900,5081,9653900.0,1432.385326,5417
202012,463,Germany,Russian Federation,CastIron,11823,288878,3.415404594E9,271.6,5417
202012,463,Germany,Russian Federation,StainlessSteel,11423,210112,2.400109376E9,101.2,5417
202012,463,EU,Russian Federation,IronOre,2400,1724,4137600.0,153.0652174,4927
202012,463,EU,Russian Federation,Barley,253667,617418,1.56618571806E11,112.4613829,4927
202012,463,EU,Russian Federation,Nickel,1500,49056,7.3584E7,152.5,4927
202012,463,EU,Russian Federation,Aluminium,83690,315618,2.641407042E10,2014.671905,4927
202012,463,EU,Russian Federation,StainlessSteel,130003,2064043,2.68331782129E11,101.2,4927
202012,463,EU,Russian Federation,CrudePetroleum,33,26,858.0,133.4,4927
202012,463,EU,Russian Federation,Coal,1400,2300,3220000.0,80.58979592,4927
202012,463,EU,Russian Federation,SunflowerOil,4321,11774,5.0875454E7,1432.385326,4927
202012,463,EU,Russian Federation,Corn,25204,22485,5.6671194E8,199.1844175,4927
202012,463,EU,Russian Federation,RapeseedOil,20117,24235,4.87535495E8,978.2745,4927
202012,463,Japan,Russian Federation,CastIron,48272,151855,7.33034456E9,271.6,3627
202012,463,Japan,Russian Federation,Gas,131,2647,346757.0,153.9,3627
202012,463,Denmark,Russian Federation,StainlessSteel,16,1019,16304.0,101.2,5027
202012,463,Denmark,Russian Federation,CastIron,12,779,9348.0,271.6,5027
202012,463,New Zealand,Russian Federation,Barley,20000,128966,2.57932E9,112.4613829,16551
202012,463,EU,Russian Federation,CastIron,45718,609858,2.7881488044E10,271.6,4927
202012,463,EU,Russian Federation,Gas,776992,4914861,3.818807678112E12,153.9,4927
202012,463,Uzbekistan,Russian Federation,CastIron,1534,6753,1.0359102E7,271.6,3506
202012,463,Uzbekistan,Russian Federation,Gas,5716,42724,2.44210384E8,153.9,3506
202012,463,Armenia,Russian Federation,StainlessSteel,66,970,64020.0,101.2,4633
202012,463,Armenia,Russian Federation,Corn,4590,1842,8454780.0,199.1844175,4633
202012,463,Hong Kong,Russian Federation,StainlessSteel,706,7674,5417844.0,101.2,4409
202012,463,Finland,Russian Federation,StainlessSteel,166,6618,1098588.0,101.2,3922
202012,463,Switzerland,Russian Federation,StainlessSteel,40,2079,83160.0,101.2,5899
202012,463,Portugal,Russian Federation,StainlessSteel,10123,41522,4.20327206E8,101.2,7306
202012,463,Portugal,Russian Federation,Corn,20004,16214,3.24344856E8,199.1844175,7306
202012,463,Finland,Russian Federation,Barley,2,12,24.0,112.4613829,3922
202012,463,Finland,Russian Federation,Coal,10474,2300,2.40902E7,80.58979592,3922
202012,463,Switzerland,Russian Federation,Gas,18,1712,30816.0,153.9,5899
202012,463,Spain,Russian Federation,StainlessSteel,49,1711,83839.0,101.2,7015
202012,463,United States of America,Russian Federation,StainlessSteel,312,12327,3846024.0,101.2,8909
202012,463,ASEAN,Russian Federation,Gas,1384,12528,1.7338752E7,153.9,6381
202012,463,ASEAN,Russian Federation,StainlessSteel,13513,168026,2.270535338E9,101.2,6381
202012,463,ASEAN,Russian Federation,CastIron,625,2150,1343750.0,271.6,6381
202012,463,Turkey,Russian Federation,CastIron,68430,72602,4.96815486E9,271.6,5248
202012,463,Turkey,Russian Federation,StainlessSteel,95788,575526,5.5128484488E10,101.2,5248
202012,463,Latvia,Russian Federation,CastIron,125,1004,125500.0,271.6,4323
202012,463,Latvia,Russian Federation,StainlessSteel,3428,71832,2.46240096E8,101.2,4323
202012,463,Latvia,Russian Federation,Gas,5,30,150.0,153.9,4323
202012,463,Turkey,Russian Federation,Gas,349704,1904348,6.65958112992E11,153.9,5248
202012,463,Georgia,Ukraine,Gas,16647,35227,5.86423869E8,153.9,1164
202012,463,Russian Federation,Ukraine,Coal,306042550,17324341,5.30198549670955E15,80.58979592,4663
202012,463,Russian Federation,Ukraine,Corn,27853,13303,3.70528459E8,199.1844175,4663
202012,463,Russian Federation,Ukraine,Aluminium,1125403,2047854,2.304661035162E12,2014.671905,4663
202012,463,Russian Federation,Ukraine,Nickel,992,23557,2.3368544E7,152.5,4663
202012,463,China,Ukraine,Gas,146517,1215074,1.78028997258E11,153.9,5943
202012,463,China,Ukraine,CastIron,246,899,221154.0,271.6,5943
202012,463,China,Ukraine,StainlessSteel,445702,3076310,1.37111751962E12,101.2,5943
202012,463,Romania,Ukraine,Gas,25564,109259,2.793097076E9,153.9,781
202012,463,Azerbaijan,Ukraine,CrudePetroleum,87147100,28212431,2.4586315456001E15,133.4,2079
202012,463,Germany,Ukraine,Gas,18149,223262,4.051982038E9,153.9,1743
202012,463,Belgium,Ukraine,StainlessSteel,262,3285,860670.0,101.2,2248
202012,463,Belgium,Ukraine,Gas,1,116,116.0,153.9,2248
202012,463,Belarus,Ukraine,Slag,1371800,66600,9.136188E10,134.7,791
202012,463,Belarus,Ukraine,Barley,251650,47300,1.1903045E10,112.4613829,791
202012,463,Belarus,Ukraine,Gas,110456,432500,4.777222E10,153.9,791
202012,463,Belarus,Ukraine,CastIron,1051,2900,3047900.0,271.6,791
202012,463,Belarus,Ukraine,StainlessSteel,938,1100,1031800.0,101.2,791
202012,463,Italy,Ukraine,StainlessSteel,7188,118746,8.53546248E8,101.2,2394
202012,463,Italy,Ukraine,SunflowerOil,480,2167,1040160.0,1432.385326,2394
202012,463,Hungary,Ukraine,StainlessSteel,96,13233,1270368.0,101.2,1194
202012,463,Hungary,Ukraine,SunflowerOil,5,7,35.0,1432.385326,1194
202012,463,Hungary,Ukraine,Corn,400,153,61200.0,199.1844175,1194
202012,463,Romania,Ukraine,StainlessSteel,113,4508,509404.0,101.2,781
202012,463,Sweden,Ukraine,StainlessSteel,7,120,840.0,101.2,2667
202012,463,Poland,Ukraine,Gas,33932,271645,9.21745814E9,153.9,1214
202012,463,Poland,Ukraine,Barley,2,41,82.0,112.4613829,1214
202012,463,Poland,Ukraine,CrudePetroleum,4,5,20.0,133.4,1214
202012,463,Poland,Ukraine,Aluminium,312318,615250,1.921536495E11,2014.671905,1214
202012,463,Poland,Ukraine,CastIron,6050,40274,2.436577E8,271.6,1214
202012,463,Poland,Ukraine,StainlessSteel,32179,187651,6.038421529E9,101.2,1214
202012,463,Czech Rep.,Ukraine,CastIron,5325,18371,9.7825575E7,271.6,1410
202012,463,Czech Rep.,Ukraine,StainlessSteel,938,12158,1.1404204E7,101.2,1410
202012,463,Czech Rep.,Ukraine,Gas,31263,146721,4.586938623E9,153.9,1410
202012,463,Slovakia,Ukraine,StainlessSteel,3601,16509,5.9448909E7,101.2,1082
202012,463,Italy,Ukraine,Gas,56352,530496,2.9894510592E10,153.9,2394
202012,463,Slovenia,Ukraine,Gas,36740,349694,1.284775756E10,153.9,1610
202012,463,Slovenia,Ukraine,StainlessSteel,9,109,981.0,101.2,1610
202012,463,Netherlands,Ukraine,IronOre,22000,5165,1.1363E8,153.0652174,2138
202012,463,Netherlands,Ukraine,RapeseedOil,5,6,30.0,978.2745,2138
202012,463,Netherlands,Ukraine,Nickel,21886,375459,8.217295674E9,152.5,2138
202012,463,Netherlands,Ukraine,StainlessSteel,1043,24238,2.5280234E7,101.2,2138
202012,463,India,Ukraine,StainlessSteel,23909,342068,8.178503812E9,101.2,7092
202012,463,United Kingdom,Ukraine,CastIron,167,18044,3013348.0,271.6,3140
202012,463,United Kingdom,Ukraine,StainlessSteel,1646,18614,3.0638644E7,101.2,3140
202012,463,Estonia,Ukraine,StainlessSteel,1437,10423,1.4977851E7,101.2,1527
202012,463,Lithuania,Ukraine,CastIron,960,1285,1233600.0,271.6,1136
202012,463,Lithuania,Ukraine,Coal,2100,2186,4590600.0,80.58979592,1136
202012,463,Lithuania,Ukraine,Gas,7,154,1078.0,153.9,1136
202012,463,Spain,Ukraine,Gas,1628,24167,3.9343876E7,153.9,3767
202012,463,Germany,Ukraine,Barley,5005,4536,2.270268E7,112.4613829,1743
202012,463,Germany,Ukraine,CastIron,989,9350,9247150.0,271.6,1743
202012,463,Germany,Ukraine,StainlessSteel,9172,121740,1.11659928E9,101.2,1743
202012,463,EU,Ukraine,IronOre,22000,5165,1.1363E8,153.0652174,803
202012,463,EU,Ukraine,Barley,5007,4577,2.2917039E7,112.4613829,803
202012,463,EU,Ukraine,RapeseedOil,5,6,30.0,978.2745,803
202012,463,EU,Ukraine,CrudePetroleum,4,5,20.0,133.4,803
202012,463,EU,Ukraine,CastIron,13767,77296,1.064134032E9,271.6,803
202012,463,EU,Ukraine,StainlessSteel,56344,533761,3.0074229784E10,101.2,803
202012,463,Japan,Ukraine,Gas,31,3128,96968.0,153.9,8167
202012,463,Denmark,Ukraine,StainlessSteel,13,259,3367.0,101.2,2181
202012,463,EU,Ukraine,Aluminium,312318,628956,1.96434280008E11,2014.671905,803
202012,463,EU,Ukraine,Nickel,21886,375459,8.217295674E9,152.5,803
202012,463,EU,Ukraine,Coal,2100,2187,4592700.0,80.58979592,803
202012,463,EU,Ukraine,Corn,406,172,69832.0,199.1844175,803
202012,463,EU,Ukraine,SunflowerOil,8517,34109,2.90506353E8,1432.385326,803
202012,463,EU,Ukraine,Gas,203642,1673619,3.40819120398E11,153.9,803
202012,463,Uzbekistan,Ukraine,Gas,3325,24850,8.262625E7,153.9,3447
202012,463,Armenia,Ukraine,StainlessSteel,77,453,34881.0,101.2,1436
202012,463,Switzerland,Ukraine,StainlessSteel,461,4356,2008116.0,101.2,2258
202012,463,Portugal,Ukraine,StainlessSteel,1,1,1.0,101.2,4104
202012,463,Brazil,Ukraine,StainlessSteel,73,776,56648.0,101.2,10687
202012,463,Latvia,Ukraine,StainlessSteel,476,3781,1799756.0,101.2,1320
202012,463,Russian Federation,Ukraine,Barley,6417700,1342004,8.6125790708E12,112.4613829,4663
202012,463,Russian Federation,Ukraine,SunflowerOil,1601437,2084363,3.337976029631E12,1432.385326,4663
202012,463,Russian Federation,Ukraine,Gas,59068,277023,1.6363194564E10,153.9,4663
202012,463,Russian Federation,Ukraine,CastIron,5705,29123,1.66146715E8,271.6,4663
202012,463,Russian Federation,Ukraine,IronOre,137554040,14135604,1.94440943804016E15,153.0652174,4663
202012,463,Russian Federation,Ukraine,StainlessSteel,18067,130975,2.366325325E9,101.2,4663
202012,463,United States of America,Ukraine,StainlessSteel,0,8295,0.0,101.2,9153
202012,463,Spain,Ukraine,CastIron,1,590,590.0,271.6,3767
202012,463,Spain,Ukraine,SunflowerOil,8032,31936,2.56509952E8,1432.385326,3767
202012,463,Turkey,Ukraine,CastIron,41206,96042,3.957506652E9,271.6,2055
202012,463,Turkey,Ukraine,StainlessSteel,8924,50796,4.53303504E8,101.2,2055
202012,463,Turkey,Ukraine,Gas,94154,394989,3.7189794306E10,153.9,2055
201806,1334,Belarus,Russian Federation,Steel,755000,370600,2.79803E11,238.2,4403
201806,1334,Slovenia,Russian Federation,Wheat,405,1574,637470.0,193.0792198,5645
201806,1334,Germany,Russian Federation,Steel,20279,34874,7.07209846E8,238.2,5417
201806,1334,Lithuania,Russian Federation,Steel,108,1544,166752.0,238.2,4484
201806,1334,Russian Federation,Ukraine,Steel,4500,3460,1.557E7,238.2,4663
201806,1334,Kazakhstan,Russian Federation,Wheat,17943247,5214219,9.3560019429093E13,193.0792198,2822
201806,1334,Lithuania,Russian Federation,Wheat,20000,7006,1.4012E8,193.0792198,4484
201806,1334,Dominican Rep.,Russian Federation,Steel,11135,229132,2.55138482E9,238.2,11075
201806,1334,Czech Rep.,Russian Federation,Steel,10000,6932,6.932E7,238.2,5306
201806,1334,EU,Russian Federation,Wheat,21450,8846,1.897467E8,193.0792198,4927
201806,1334,Germany,Russian Federation,Wheat,1045,270,282150.0,193.0792198,5417
201806,1334,Belarus,Russian Federation,Wheat,500,200,100000.0,193.0792198,4403
201806,1334,EU,Russian Federation,Steel,30387,43350,1.31727645E9,238.2,4927
